price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,condition,h_age
585000,4,2.75,2890,6825,1,3,48
383000,3,1.75,1500,13430,1,3,44
519000,4,2.5,1950,2617,1.5,4,111
410000,3,1.5,1250,7700,1,5,53
578000,4,2.5,2070,5415,2,3,25
1280000,4,3.5,4660,17398,2,3,18
395000,2,2.25,1350,1493,2,3,14
364000,3,2.5,1800,2790,2,3,10
240000,3,2.25,1481,2820,2,3,9
328423,3,2.5,1730,3600,2,3,7
594000,4,2.75,2720,4613,2,3,16
425000,3,2.5,2320,2267,3,3,12
309620,3,2.5,1860,3730,2,3,9
260000,5,2.5,2025,7760,2,3,14
563500,3,2.5,1400,1312,3.5,3,14
975000,5,3,2620,5477,2,3,12
937000,3,1.75,2450,2691,2,3,106
518500,3,3.5,1590,1102,3,3,11
563500,4,1.75,2085,174240,1,3,57
1050000,4,3.5,3450,7832,2,3,14
350000,3,2.25,1780,16290,2,4,34
826000,4,2.5,3060,7140,2,3,15
225000,3,2,1700,11475,1,5,76
235867,4,2,1330,5926,1,4,79
399000,4,3,3060,5000,2,3,20
177500,3,1.5,1220,6000,1,3,53
224000,4,1.5,1600,9289,1,4,62
302000,4,1.75,1530,17664,1.5,3,53
760000,3,2.5,1980,13964,1,5,62
460000,3,2.5,1730,8490,1,3,52
415000,3,1,1170,6700,1,3,64
669000,2,1.75,1950,10766,1,4,69
254600,3,2,1470,20000,1,4,53
357250,3,1.5,1400,8840,1,4,69
910000,4,3.5,4040,50479,2,3,34
725000,6,3,3110,5000,1.5,5,100
670000,3,1.5,1490,4400,1.5,4,115
440000,4,1.5,1770,5750,2,3,74
1025000,4,3.5,3320,19850,1,4,44
320000,2,1,950,5316,1,3,73
310000,4,2.5,2430,5499,2,3,19
772650,4,2.5,2660,10800,1,3,66
669950,4,2.5,2670,11877,2,3,25
690000,5,3.5,2720,7598,2,3,28
385000,4,2.5,3200,22651,1,5,51
663000,3,2.5,2480,37843,1.5,4,47
300000,3,2.25,1780,10395,1,3,54
225500,2,1.75,1590,11276,1,4,49
320000,3,2,1550,34175,1.5,3,22
775000,3,2.75,2850,14800,1,4,45
805000,3,2.75,2600,5875,1.5,5,92
252750,4,1,1230,7410,1.5,3,77
254000,5,2,2080,16117,1,5,62
620000,6,3.5,3600,6875,2,3,17
435000,4,2.75,2110,8751,1,3,59
460000,4,2.5,2550,19017,1,4,60
268000,3,2.5,1650,6684,2,3,30
446000,2,1.5,1370,1221,2,3,13
285000,2,1,1010,7200,1,3,46
530000,3,2,2330,26571,2.5,3,34
402000,2,1,620,2475,1,5,110
358000,3,1.5,2450,12497,1,4,54
354950,4,2.75,2530,7350,1,5,44
405000,4,2.5,2220,4652,2,3,20
568000,4,1.75,2110,265716,1,4,42
575000,5,3,3690,49709,1,3,61
315000,4,2.5,1940,10200,1,4,44
280927,4,2.25,2070,7350,2,4,44
440000,4,2.5,2160,7826,1,4,45
270000,4,2.25,2600,9900,1,3,56
755000,4,2.75,2880,4000,1.5,3,109
289659,4,2.25,2260,7200,2,4,37
555000,5,3,3640,6930,2,3,17
450000,3,1.5,1530,23660,1,3,69
1145000,3,2.5,2490,4000,2,5,103
495000,3,1.75,1440,11787,1,3,38
1250000,3,3,3760,8500,2.5,4,111
580000,4,1.75,1720,6975,1,3,46
560000,4,2.5,2480,16360,1,5,62
1080000,4,3.5,3990,5267,2,3,13
450000,2,1.75,840,3340,1,3,109
815000,3,2,2270,11989,1,4,53
354000,4,2.5,2580,5476,2,3,16
279900,3,1.75,1580,6620,1,3,33
339000,2,1,950,7954,1,4,80
1340000,4,3.5,3190,5040,2,3,18
710000,3,3.25,3740,136915,2.5,3,31
815000,4,2.75,2620,4743,1,4,72
800000,3,1.75,2080,75794,1,3,63
638000,3,2,1660,3729,1,5,99
475580,3,1.75,1520,11085,1,3,38
243800,3,1,1140,27760,1,4,40
600000,3,2.5,3240,8016,2,3,17
620000,3,2,2460,41343,1,4,33
750000,4,2.75,1750,5080,1.5,3,118
626000,3,1.75,2430,5000,2,4,76
230000,3,1,1060,9946,1,4,65
537000,3,3,2410,7479,2,3,79
210000,2,1,720,8040,1,3,78
200500,3,1.75,1260,9346,1,4,58
253500,3,1,1640,12384,1,4,67
150000,3,1,1310,9612,1,3,59
440000,3,1.5,2120,6290,1,4,72
667000,3,1.75,3320,478288,1.5,4,88
660000,3,1,1210,9622,1,3,66
695000,3,2.75,2590,12063,2,3,28
440000,4,2.5,2250,7526,2,3,32
1388000,4,3,4040,20001,1,3,49
219500,3,1,1090,6710,1.5,5,109
220000,3,1.5,1660,15600,2,3,40
270000,2,1,1780,81021,1,4,67
900000,4,3.5,3370,5000,2,3,13
1990000,5,3,4480,5000,2.5,5,119
800000,4,2.5,2990,16809,2,3,31
365000,5,2,2280,19000,1.5,3,97
1387800,3,3,2480,5500,2,3,71
451000,5,2.75,2830,8925,1.5,3,54
202000,2,1,920,7569,1,4,71
1410000,4,2.25,3250,16684,2,3,42
471000,2,1.75,1240,6417,1,5,97
827000,4,2.5,3230,12100,1,3,44
235000,5,2.5,2500,9583,1,3,42
216500,2,1.75,1390,4482,1,4,41
359000,5,1.75,1940,6654,1.5,4,68
252500,3,2,1900,8002,1,3,30
370000,3,1.5,2380,14500,1,4,60
663000,3,2,1480,3876,1,5,93
971971,4,3.75,3460,6738,2,3,8
420000,3,1.75,1444,249126,1.5,3,13
330675,4,3,1930,3031,1,3,15
240000,4,1,1200,2171,1.5,3,88
334888,3,2.5,1769,7324,2,3,9
414000,3,2.5,2490,4540,2.5,3,9
782900,4,3.25,3060,3898,2,3,7
525000,4,2.75,3030,6625,2,3,10
429900,3,2.5,2370,5353,2,3,12
390000,3,3.25,1370,913,2,3,15
224000,3,1.75,1500,11968,1,3,7
257500,3,2.25,1715,6819,2,3,26
665000,2,1,1110,3200,1,3,96
327000,5,2.75,2400,8050,2,3,23
425000,3,1,1520,213444,1.5,5,33
687500,4,2.75,3190,10970,2,3,27
672500,3,2.25,2400,5300,1.5,4,82
140000,3,1,1060,7473,1,3,62
215500,2,1.75,1220,15600,1,3,49
464900,4,2.25,2020,8424,1,4,42
417000,4,2.25,2300,7700,1,3,62
453000,4,2.75,2300,37533,1,5,42
700000,3,2.5,1660,1545,2,3,19
1619999,4,3,3900,9750,1,5,49
259500,3,1.75,1650,12349,1,3,64
460000,4,2.5,2110,35091,1,4,36
561500,3,1.75,1960,6380,1,4,82
641000,4,2.5,2770,63118,2,3,24
330000,4,1.75,2440,7350,1,3,43
447000,2,1,1320,8380,1,3,68
320000,4,2.5,2570,4865,2,3,16
212700,2,1,940,5040,1,3,95
260000,2,1,700,4800,1,3,99
410000,3,2,1400,45738,2,4,40
355000,4,2.5,1890,7867,2,3,25
275500,2,1,720,11400,1,5,70
415000,3,1.75,2410,8944,1,4,54
279000,3,2.5,1630,7950,1,3,36
350000,5,1.75,2330,14322,1,4,53
355000,2,2.25,1330,10838,2,3,36
750000,4,2.25,3190,11597,2,3,37
235000,3,1.75,1400,6300,1,3,23
209950,3,1,970,9583,1,4,54
230000,3,1.75,1010,9600,1,5,52
725000,3,2.5,3580,54450,1.5,3,31
430000,2,1,1050,2570,1,5,94
661500,5,2.5,2500,7200,1,4,44
738000,3,3,2630,4896,2,3,15
1820000,4,4.5,6640,53330,2,3,28
221000,3,1,910,8789,1,3,55
665000,3,2.5,2610,35000,2,3,33
255000,3,2.5,1720,6194,2,3,23
1195000,5,2.75,3650,13297,2,5,52
355000,3,1.75,2040,22693,1,4,41
755000,5,2.5,3260,24300,1.5,4,71
300000,3,1.5,1590,8911,1,3,65
500000,4,1,1440,7100,1.5,3,115
191000,2,1,900,3400,1,5,116
315000,6,4,3120,4240,2,4,28
415000,3,2.5,1060,1536,2,3,21
394000,4,2.5,3000,9793,2,3,19
490000,3,2.5,2230,5348,2,3,21
523460,5,1.75,1890,5000,1.5,3,115
550000,4,3.5,4150,16197,2,3,15
342000,3,1.75,1780,10409,1,3,40
560000,4,2.5,2710,6583,2,3,18
1050000,4,4.25,4390,13833,2,3,18
710000,2,1.5,1640,4080,1.5,5,105
1020000,3,2.25,1670,4800,1.5,3,118
399950,3,2.5,2570,10431,2,3,32
480000,2,1,1500,3420,1,3,119
410000,3,1,2710,19000,2,4,71
530000,4,1.75,2860,48351,1,3,43
528000,2,0.75,840,40642,1,4,84
469900,4,2.5,2990,8913,2,4,30
397000,5,1,1170,6757,1,4,77
718500,3,1.5,1200,6240,1,3,69
195000,2,1,1020,8100,1,3,81
285000,2,1,910,8155,1,4,73
295000,1,1,700,2500,1,4,114
602000,4,1.75,2420,37800,1,4,40
235000,3,1.75,1950,8712,1,3,61
465000,4,2.5,3060,6000,2,3,9
234000,4,1,1390,18000,1,3,66
504200,2,1.5,1200,1687,3,3,13
710000,3,2.5,2440,4153,2,3,18
589500,3,3.25,2310,3075,2,3,16
415000,3,2.75,2600,64626,1.5,3,12
735000,3,2.25,1490,1212,2,3,10
427000,3,2.5,2432,9391,2,3,16
982000,4,2.75,3610,8580,2,3,7
459000,4,3,2530,10000,2,3,8
483453,4,2.75,2790,5527,2,3,7
246950,3,3,1670,4440,1,3,7
235000,1,1.5,1170,1456,2,3,14
288790,4,2,1350,942,3,3,13
229800,2,1.75,1110,1773,2,3,7
516500,1,1.25,1100,638,3,3,7
1600000,3,4.25,2820,7200,2,4,91
234000,3,1,1040,8128,1,3,38
230000,2,1.75,1910,3376,2,3,41
300000,4,1,1370,8499,1,3,72
470000,3,1.5,1500,5000,1.5,4,94
339900,3,1,1200,9087,1,5,52
650000,2,1,1050,2542,1,3,117
585000,5,2.5,2670,16777,1.5,4,101
699900,4,2.5,2190,11500,1,4,49
598000,4,2.5,3130,40918,2,3,27
475000,3,2.5,1700,9100,1,3,23
314500,3,1.75,1700,17355,1,3,43
397000,3,3.5,1360,1275,2,3,14
345000,3,2,1610,15005,1,4,35
325000,5,2.75,2130,6222,1,3,30
265000,3,1,1800,7650,1,5,64
402000,4,2.75,2950,15540,1,4,47
835000,3,2.25,2120,54014,2,4,57
780000,4,2.5,3500,7048,2,3,16
250000,3,2,1440,9220,1,3,56
1200000,4,2,2120,3360,2,3,116
935000,2,2.5,1780,2067,2,5,47
300000,2,1,960,8153,1,3,74
419000,2,1.75,1510,4980,1,3,15
410000,1,1.5,1010,5750,1,3,110
1165000,3,3,3790,5001,2,3,32
461000,3,1.75,3600,8666,2,4,73
385000,3,1.75,1300,7030,1,3,53
669500,4,2.25,2500,4046,1.5,4,81
491950,3,2.25,2090,10733,1,3,63
1230000,3,1.75,2200,14630,1.5,3,73
560000,3,2.25,2070,15002,1.5,3,66
370000,3,1,1320,7341,1,3,39
263400,4,2,1360,60548,1,3,61
100000,2,1,930,7623,1,2,79
289950,3,2.5,1760,8584,1.5,5,84
263000,3,1.75,1410,8100,2,3,36
397500,4,2.5,2570,7859,2,3,29
245000,3,2.75,1300,14197,1,3,25
535000,3,1,1580,6300,1,3,96
449000,4,2.5,2960,6031,2,3,16
490000,4,3,2330,3497,2,3,18
445800,4,2.25,2070,39446,1,3,44
345000,2,1,970,5750,1,4,89
327500,3,2.25,2310,7200,2,3,31
436500,4,2.5,2290,11173,2,4,33
550000,3,2.25,1720,9600,1,4,54
441000,2,1.5,1190,3400,1,3,102
406500,2,1,870,5750,1,4,74
243000,2,1.5,1068,1758,2,3,31
359500,4,2.75,2140,10316,2,3,28
760000,4,2.5,3300,165528,2,3,37
1925000,5,4.25,4830,8050,2.5,4,107
408000,5,3.25,2820,6589,1.5,3,115
480000,4,3,2440,9664,2,3,40
875000,4,1.5,1800,3245,1.5,4,92
308000,3,1,1010,8800,1,4,67
880000,4,2.75,3220,4392,1.5,4,90
1730000,5,3.5,5000,26540,2,3,13
170000,2,1,1200,24792,2,2,45
491500,3,2.25,1470,4322,2,3,36
515000,3,2.5,2600,4506,2,3,18
550000,4,1.5,2750,128502,1,2,63
255000,2,1,1320,9967,1,3,102
635000,3,2.5,3350,4007,2,3,16
850000,3,2.5,2650,2387,2,3,101
265000,2,2,1860,10856,1,3,69
349810,3,1,960,8855,1,4,63
972000,4,1.75,2010,6300,1,5,84
235000,2,1,900,28800,1,1,93
330000,4,2.5,2340,11784,2,3,24
500000,4,3,3720,15048,3,3,42
570000,3,2,1890,29185,1,3,72
1309500,4,2.5,2680,12215,1,3,65
544000,3,2.5,1460,1613,2,3,14
439000,3,2.5,3180,7904,1,3,15
530000,4,2.25,1980,15086,2,3,40
427500,2,2,1090,934,3,3,13
337000,4,2.5,2230,5970,2,4,19
1095000,4,2.75,3330,9143,2,4,26
435000,4,2,1880,3840,1,3,117
765000,5,3,2870,5700,1,3,57
492650,4,1.75,2120,9786,1,3,54
383962,4,2.5,2700,6998,2,3,20
950000,4,2.5,3670,7680,2.5,3,14
457000,3,2.5,1220,1330,2,3,13
1510000,5,3.25,4390,11250,2,3,14
882566,4,2.5,3560,5265,3,3,7
963000,4,3.25,3530,8589,2,3,14
345000,4,2.5,2280,5000,2,3,15
2065000,4,3.75,4350,7965,2,3,8
800000,3,3.5,3830,221284,2,3,28
314500,3,2,2050,13303,1,3,28
530000,3,2.5,3660,39478,2,4,32
650000,4,2.5,3350,46748,2,3,17
349500,3,2,1270,3600,1,3,58
1198000,4,3.5,3400,3850,2.5,3,13
165050,3,1,1200,8514,1,3,62
580000,3,2.5,2200,11000,2,3,43
330000,3,2.5,1680,11312,1,3,62
875000,5,3.5,3840,8279,2,3,20
500000,2,1,950,4500,1,3,95
445000,4,2.5,2280,42077,2,3,27
274900,4,2.5,1970,6600,2,3,34
219950,3,1.5,1620,9310,1,4,54
691500,4,2.5,2600,7200,2,3,59
459500,2,1,1250,3825,1,3,92
955500,4,1.75,2130,5080,1.5,3,107
328950,4,1.75,2550,8976,1,5,43
307000,3,1,1150,6000,1.5,3,94
382500,3,1.75,1040,9000,1,4,54
1150000,4,2.5,3340,10422,2,3,25
1297000,6,2.75,2630,9420,2,5,121
478000,3,2.25,1640,3896,2,3,27
260000,2,1,770,7906,1,4,73
850000,4,3.25,4350,112750,1,3,15
616000,4,1.75,1700,5846,1,3,64
540000,3,1.75,2050,9580,1,3,37
300000,3,2.25,1660,5128,2,3,20
507500,3,1.75,1990,9594,1,3,44
3800000,5,5.5,7050,42840,1,4,43
241000,3,2,1770,7000,1,3,35
485000,3,2.25,2440,47916,2,3,30
695000,3,2.5,2620,51354,2,3,23
548000,4,2.5,2440,11005,2,3,27
345000,2,1,1080,7775,1,3,66
280000,3,1,1090,10710,1,4,59
450000,3,1.75,1400,13775,1,3,58
515000,3,2.5,2010,7200,2,3,27
1014250,3,1,1640,12855,1.5,5,101
739900,5,2.5,3290,5029,2,3,17
600000,2,2.5,2510,14878,2,3,31
370000,2,1,860,6050,1,3,69
729032,4,2.5,2840,12866,1,4,44
510000,3,1.75,1750,7020,2,3,87
425000,3,1.5,1300,19163,1,3,57
1080000,3,2.75,3890,7216,2,3,54
337000,3,2.25,1460,941,3,3,15
563000,4,1,1410,3376,1.5,5,110
1695000,4,2.75,3770,10900,2,5,97
245000,3,2,1190,4072,1.5,5,114
590000,3,2,1410,6413,1,4,74
695000,3,2,2500,4080,1.5,5,99
402500,2,1,800,2280,1,5,75
435000,3,2.5,2530,13446,2,3,28
660000,3,2,2570,28500,1,3,38
300000,3,2.75,2090,9620,1,3,34
600000,5,2.25,2980,7781,1,3,61
205000,3,1.75,1170,8239,1,3,40
357500,3,3.5,2080,5100,2,3,17
1110000,5,3.25,3350,4000,2,4,24
332888,2,2.5,1050,1029,2,3,14
174000,2,1,900,13531,1,3,42
515000,2,1,1050,5000,1,5,114
392000,5,2.25,3740,32481,1.5,3,63
485000,4,1.75,1430,4096,2,3,121
217500,3,1.75,1400,9546,1,4,37
502000,3,2.25,1600,45613,2,4,38
820000,3,2.25,2880,9750,2,3,32
1640000,3,3.25,3140,5445,2,4,108
102500,2,1,820,4320,1,3,84
925000,5,5.5,5190,12637,2,3,20
540000,4,2.5,2180,10140,1,4,53
600000,2,1,910,2002,1.5,3,121
406000,4,1,1580,8475,1.5,4,93
620000,4,3,2130,6325,1,5,73
1060000,4,2.5,4570,16015,2,3,31
401000,3,2,1240,11172,1,3,37
725000,3,1.75,1860,6000,2,4,62
276000,1,0.75,370,1801,1,5,98
500000,5,3.25,3130,12087,2,3,46
375000,3,1.75,2530,35150,1,4,44
2300000,4,4.75,3970,9778,2,4,93
260000,3,2.25,1920,9680,1,4,60
1565000,4,2.75,2970,12750,1.5,4,103
431000,4,2.5,2300,6087,2,3,20
321000,4,2.5,1830,9601,2,3,18
433000,4,1.5,1550,5053,1,4,58
920000,4,3.5,4080,10666,2,3,16
482000,3,2.25,1710,21485,2,3,32
712000,3,2.5,2375,4094,2,3,19
505000,4,2.75,2200,9778,1,4,59
2367000,3,2.25,3530,17450,1,3,91
452000,3,1.75,1110,9012,1,4,55
581000,4,1,1630,2566,1.5,3,100
952500,4,1.5,2550,5055,2,4,111
808000,4,2.25,2500,8866,2,4,34
476000,4,3,2890,6885,1,3,76
535000,4,1.75,1420,5000,1.5,4,76
1356925,4,3.5,4270,5800,2,5,84
629800,3,2.5,2390,1984,2,3,13
417838,4,2.5,2530,5048,2,3,7
399895,4,2.5,2701,4500,2,3,7
825000,4,2.75,3990,6637,2,3,18
300000,4,2.5,2303,3826,2,3,15
640000,2,2.25,1540,965,3,3,14
460000,3,2.5,1450,1053,2,3,13
525000,2,2.5,1160,1458,2,3,9
499990,4,2.75,2910,6334,2,3,8
1020000,4,3.5,3770,8501,2,3,13
675000,5,2.25,2900,10300,1,3,36
512031,3,1.75,1540,3000,1,3,101
310000,2,1,700,3000,1,4,103
1075000,3,2.5,3280,10302,1,3,51
255000,4,2,2430,8960,1,3,61
435000,3,2.5,1900,7984,2,3,28
453000,3,2,1660,15050,1,3,38
260000,4,2,1620,7992,2,4,46
659000,4,2,2090,10800,1,4,70
223000,3,2,1110,7231,1,4,30
851000,5,3.25,3760,9792,2,3,37
605000,3,2.25,2080,12134,1,4,48
895000,4,2.25,1950,5950,1,3,74
519000,5,2.25,2570,13054,1,3,71
535000,3,1.75,2330,12141,1,3,38
489000,3,3,3700,10375,2,3,39
250000,3,2.25,1920,7738,1,3,56
580000,3,2.25,1900,3960,1.5,3,116
1038000,4,1.75,1440,13296,1,4,54
605000,4,2.25,2940,48788,1,5,60
599950,4,3.5,2500,3080,2,3,13
700000,3,2.5,2490,23891,2,3,28
480000,3,2,1470,10052,1,4,65
329950,4,2.5,2120,4558,2,3,19
250000,3,1.75,1200,24805,1,3,37
345000,5,2.5,2450,6994,2,3,19
175000,4,2.5,1780,6000,2,3,30
185000,5,1,1590,6700,1.5,3,79
411000,4,2,2370,76665,2,4,43
690000,3,1.5,1760,4000,2,3,99
265000,4,3,1940,8170,1,4,73
720000,4,3,3550,12327,1.5,4,31
256000,4,2.5,2050,5787,2,3,19
255000,4,2.25,1680,3179,2,3,19
540000,3,2.25,1320,1800,2,3,27
481015,3,2.25,1550,5511,2,3,34
575000,3,1.75,2680,8625,1,5,47
339950,3,2.5,2390,34041,1,3,37
475000,4,2.5,2040,7260,2,4,58
732000,3,3.75,2670,6517,2.5,4,44
860000,4,1.75,1880,3720,1.5,4,97
389000,4,1.75,2400,7700,1.5,4,94
645000,3,1.75,2270,11472,1,4,65
475000,4,2.5,1850,5444,2,5,40
550000,4,2.75,2160,5005,1,3,34
305000,2,1,2160,12960,1,3,53
782000,2,1.5,1570,3600,1.5,4,115
545000,3,2,1340,7200,1.5,4,98
394500,4,2.5,3002,6042,2,3,17
600000,5,2,2190,9072,1,5,56
1300000,4,1.75,2610,21600,1,4,55
300000,2,1,1010,11919,1,3,74
330000,4,2.5,2105,6093,2,3,18
723000,4,2.25,2430,4748,1.5,3,93
2271150,4,3.25,4040,18916,1,4,67
480000,5,2.5,2160,7737,2,3,23
496000,2,1,900,9260,1,3,75
625000,3,3,1820,1641,3,3,15
475000,4,2,2100,13468,1,5,59
275250,3,2.25,1520,7199,2,4,29
253000,2,1,1310,7128,1,4,41
630000,4,2.5,2190,9880,1,4,42
660500,5,2.5,2950,5500,1.5,5,103
262000,5,1,1870,7800,1,3,59
2147500,3,3.5,4660,5500,2,5,112
552000,3,2.5,1840,9900,1,3,43
1411600,2,2.5,3180,9400,2,5,36
736000,2,1,1500,4000,1,3,88
355000,3,1.75,1730,7416,1.5,3,67
305000,3,1,1580,7424,1,3,59
484998,4,2.5,1540,1870,2,3,7
1054690,4,3.5,3390,3979,2,3,7
334500,2,1.5,830,1858,2,3,16
475000,4,2.75,2620,6178,2,3,8
309780,3,2.5,2242,4500,2,3,7
795000,4,2.5,2890,7798,2,3,16
274500,3,2.25,1450,4050,2,3,11
265050,2,1.5,800,2119,2,3,13
567500,3,2.5,2280,2502,2,3,15
915000,3,4.5,3850,62726,2,3,8
285000,5,2.5,2270,6300,2,3,26
445838,3,2.5,2250,5692,2,3,21
304900,4,1.75,2600,11325,1,4,52
940000,4,2,2490,9525,2,5,53
1127000,4,2.5,3160,8281,2,4,26
835000,4,4.25,4930,25714,2,3,16
290000,3,1,1440,11250,1,3,54
250000,3,1.75,1770,8868,1,4,62
342000,4,2.5,2300,6448,2,3,20
1012000,4,2.5,2980,16263,2,3,32
400000,4,2.25,2230,7200,1,4,58
312500,3,1.75,1830,7969,1,3,71
267000,3,1,1740,10875,1,4,59
575000,3,1.75,1530,6743,1,3,66
810000,3,1.5,1520,9041,1,4,67
850000,3,2.5,3230,5000,2,5,76
1015000,3,3.25,3620,4000,2,3,16
1100000,4,3.75,5070,60123,2,3,21
240000,3,1.75,1570,8750,1,3,61
198000,4,1.75,2080,7200,1,4,55
565000,4,2.5,2230,8624,1,4,52
1195000,5,3,3420,18129,2,3,69
340000,8,2.75,2790,6695,1,3,44
815000,4,2.5,3150,4203,2,3,19
1875000,4,3.25,3930,10929,2,3,15
588000,5,3,2190,4900,2,5,81
280500,4,2.5,1890,6962,2,3,24
390000,4,2,1900,76877,1,3,17
509000,2,1.5,1930,3521,2,3,32
490600,3,2.5,3316,11447,2,3,35
650000,3,1.5,1380,4500,1,5,61
715000,3,4,2080,2250,3,3,24
529950,3,1,1240,5000,1.5,5,112
265000,3,1,1020,8610,1,5,62
1755000,3,2,2360,4800,2,3,112
1140000,3,2.5,2780,33503,1.5,4,52
610000,3,2,2300,13418,1,3,66
554729,4,2.5,2020,4350,2,5,78
395000,5,1.75,1840,10453,1,3,73
341000,3,1,1390,4814,1.5,3,113
264500,4,2.25,2060,11385,1,4,59
395000,4,2.75,2640,35070,1.5,3,58
640000,3,2.25,1980,10115,1,3,62
430000,3,1.5,1810,5080,1,3,63
410000,4,2.5,1700,9000,1,5,49
220000,4,1,1200,6000,1.5,3,98
1625000,4,3.25,2980,3600,2,3,22
405500,2,2.75,1350,1252,2,3,15
633000,4,2.5,2360,10000,1,3,44
295950,2,1,1190,6200,1,3,73
1042031,4,5,4110,43560,2,4,43
605000,4,2.5,2800,10786,1,3,51
255000,2,1.5,920,1598,2,3,26
474000,3,1.75,1530,8000,2,3,43
370000,2,1,860,5040,1,3,65
288000,3,2.5,1520,3593,2,3,17
100000,2,0.75,660,5240,1,4,109
1150000,5,2.5,3580,8921,2,3,21
600000,5,2.25,3000,13899,2,4,46
515000,5,3.25,2740,9629,1,5,44
345000,4,2.5,2040,5523,2,3,22
975000,6,2.75,2520,54160,2,3,67
850000,3,2,2470,8800,2,3,60
439990,3,2.5,1930,1348,2,3,16
554950,3,2.5,2950,10254,2,3,15
605000,3,2.5,2610,6405,2,3,20
609000,3,1.75,1630,1526,3,3,7
425000,3,1.5,1400,1022,3,3,14
399900,2,1.75,1410,1005,1.5,3,10
1025000,4,3.5,4370,10860,2,3,13
2351956,4,4.25,5010,19412,2,3,7
519995,4,3,2590,6160,2,3,7
625000,3,1.5,1300,7200,1,5,61
600000,3,2.5,2320,7609,2,3,18
1200000,4,2.5,2700,4275,2,3,17
1738000,4,2.25,2920,6513,2,4,84
671000,4,3,3130,5700,1.5,3,68
459500,3,1.75,1470,4950,1,3,37
499000,3,2.5,1540,1326,3,3,26
1280000,4,2.5,3160,4620,1.5,3,104
395000,3,1.75,1480,7700,1,3,46
861990,5,2.75,3595,5639,2,3,7
382500,2,1,1190,4440,1,3,40
404950,4,2.25,2340,217014,1,4,39
530000,3,1.75,1320,2500,1,3,103
195000,2,1,1190,27007,1,4,111
747500,4,2.25,2350,18600,2,4,44
199990,3,1,1100,8560,1,3,60
548800,4,1,1660,4704,1.5,3,91
870000,4,3,3040,36246,1.5,3,98
588000,3,2,1860,4777,2,5,113
775000,4,3.25,4100,241322,2,3,40
670000,6,3,4050,36171,2,4,51
445000,2,2,1240,2500,2,3,36
300000,4,3,2200,10800,1,3,61
480000,3,2.25,1680,9090,1,4,62
300000,3,1,930,5160,1.5,5,102
360000,3,1.5,1800,22000,2,3,90
527000,6,3.5,3000,8401,1,3,42
875000,3,1.5,1820,12686,1,4,69
266000,4,2.25,1995,7102,2,4,40
866000,4,3.25,3990,9786,2,3,17
335950,2,1.5,800,5192,1,5,70
215000,3,1,960,9563,1,5,54
481000,4,2.5,2286,8269,2,3,19
320000,3,1.75,2220,11646,1,3,71
295000,3,1.75,1940,7500,1.5,4,103
295000,3,1.5,1640,7222,2,4,113
320000,3,1,1120,10576,1,4,52
780000,4,2,2600,4800,1,3,68
437500,3,2,1490,4800,2,5,73
443000,5,1.75,1650,3000,1.5,3,119
575000,4,2.5,2400,6137,2,3,31
245000,2,1,1500,6685,1,3,95
450000,3,2.5,1990,12793,2,3,28
536000,2,1.5,1130,746,2,3,12
685000,3,3.25,2030,11070,2,4,41
373000,4,1.75,1590,7920,2,4,61
450000,3,1.75,1480,8394,1,4,50
645000,4,2.5,2690,18653,2,3,36
1275000,3,2.5,3870,46609,2,3,24
230000,3,1,1390,6000,1,3,67
593000,3,2.75,1830,1850,2,3,10
558000,2,2,1580,5750,1,5,111
538250,3,2.25,2590,15229,2,3,37
475000,5,2.5,2510,8050,1,4,44
209950,3,1.5,1180,7300,1,4,53
410000,3,2.25,1450,19206,2,3,32
1636000,3,2.5,3110,6765,2,4,75
670000,5,2.5,2860,68519,2,5,63
821000,3,2.75,2760,8476,1,4,54
665000,5,2,2800,17788,1,4,58
339000,3,2.5,1450,3748,2,3,17
631500,4,2,2530,5650,1.5,4,111
570000,3,2,1640,2808,1,4,97
437000,3,1.75,2220,17568,1,4,54
542500,3,2.5,2040,10086,2,3,34
229500,3,1,1230,6000,1,4,54
170500,2,1,1060,7700,1,3,40
391500,3,2.5,1920,9625,2,3,28
296475,3,2.5,1520,4170,2,3,17
1450000,4,3.25,3770,4103,2,5,96
888550,3,2.5,3540,38322,2,3,32
1360000,4,3,5430,108900,2,4,34
328000,3,2,2250,7904,1.5,3,23
300000,4,2.5,2090,5195,2,3,14
500000,3,2.5,1720,3012,2,3,10
494815,3,2.5,1910,2091,2,3,7
378000,3,2.5,1601,2491,3,3,14
505000,2,2.25,1060,1209,2,3,15
680000,4,2.75,2330,3920,2,3,16
351999,3,2.5,2370,4200,2,3,7
510000,3,2.5,1420,1237,3,3,7
1300000,4,2.25,2360,4000,2,3,8
374000,2,1.5,1260,1575,2,3,20
509900,3,2.5,3030,9053,2,3,12
230000,3,1.75,1140,1201,2,3,7
527700,5,2.5,2820,9375,1,4,53
438000,2,2,1270,1372,3,3,21
900000,3,2.5,3180,12600,2,4,43
1131000,3,2.25,2790,13791,1,3,15
439000,4,2.25,2570,9503,2,3,41
315000,2,1,1080,2674,1,4,102
765000,4,4,3010,7221,2,3,17
332000,3,2.25,2120,14915,1,3,42
600000,3,2.25,1900,46609,1.5,4,52
378500,3,2.5,2860,43821,2,4,31
190000,3,1,910,10575,1,4,53
645000,4,2.5,2850,37522,2,3,34
